date,event_id,event_type,city,language,venue_capacity,base_ticket_price,discount_pct,final_ticket_price,tickets_sold,occupancy_rate,revenue
2024-10-15,E005,Sports,Delhi,Tamil,644,400,25,300.0,92,0.14,27600.0
2024-10-15,E007,Movie,Bangalore,Hindi,490,150,5,142.5,67,0.14,9547.5
2024-10-15,E009,Concert,Bangalore,Tamil,272,400,0,400.0,149,0.55,59600.0
2024-10-15,E012,Theatre,Delhi,English,1003,350,20,280.0,95,0.09,26600.0
2024-10-15,E012,Theatre,Delhi,English,1003,400,10,360.0,74,0.07,26640.0
2024-10-15,E024,Theatre,Bangalore,Tamil,1016,400,0,400.0,49,0.05,19600.0
2024-10-16,E009,Concert,Bangalore,Tamil,272,400,0,400.0,154,0.57,61600.0
2024-10-16,E011,Movie,Chennai,Telugu,804,200,5,190.0,85,0.11,16150.0
2024-10-16,E013,Movie,Chennai,Telugu,959,350,0,350.0,78,0.08,27300.0
2024-10-16,E013,Movie,Chennai,Telugu,959,350,25,262.5,84,0.09,22050.0
2024-10-16,E014,Movie,Chennai,Telugu,1131,350,25,262.5,37,0.03,9712.5
2024-10-16,E018,Concert,Chennai,English,1189,350,0,350.0,117,0.1,40950.0
2024-10-16,E019,Concert,Delhi,Tamil,1146,300,5,285.0,83,0.07,23655.0
2024-10-16,E021,Stand-up,Mumbai,Telugu,549,350,15,297.5,114,0.21,33915.0
2024-10-16,E023,Sports,Hyderabad,Telugu,509,250,25,187.5,71,0.14,13312.5
2024-10-17,E005,Sports,Delhi,Tamil,644,350,25,262.5,130,0.2,34125.0
2024-10-17,E009,Concert,Bangalore,Tamil,272,350,15,297.5,132,0.49,39270.0
2024-10-17,E011,Movie,Chennai,Telugu,804,400,20,320.0,33,0.04,10560.0
2024-10-17,E013,Movie,Chennai,Telugu,959,350,0,350.0,43,0.04,15050.0
2024-10-18,E004,Theatre,Mumbai,Telugu,712,500,20,400.0,159,0.22,63600.0
2024-10-18,E005,Sports,Delhi,Tamil,644,250,0,250.0,214,0.33,53500.0
2024-10-18,E009,Concert,Bangalore,Tamil,272,400,20,320.0,38,0.14,12160.0
2024-10-18,E011,Movie,Chennai,Telugu,804,400,0,400.0,128,0.16,51200.0
2024-10-18,E012,Theatre,Delhi,English,1003,250,20,200.0,102,0.1,20400.0
2024-10-18,E015,Concert,Bangalore,Tamil,419,400,15,340.0,161,0.38,54740.0
2024-10-18,E015,Concert,Bangalore,Tamil,419,150,15,127.5,192,0.46,24480.0
2024-10-19,E006,Theatre,Chennai,Hindi,352,300,20,240.0,62,0.18,14880.0
2024-10-19,E008,Movie,Pune,Telugu,694,300,5,285.0,82,0.12,23370.0
2024-10-19,E010,Sports,Mumbai,English,904,400,5,380.0,191,0.21,72580.0
2024-10-19,E011,Movie,Chennai,Telugu,804,200,10,180.0,138,0.17,24840.0
2024-10-19,E012,Theatre,Delhi,English,1003,200,5,190.0,74,0.07,14060.0
2024-10-19,E014,Movie,Chennai,Telugu,1131,200,15,170.0,124,0.11,21080.0
2024-10-19,E014,Movie,Chennai,Telugu,1131,300,5,285.0,127,0.11,36195.0
2024-10-19,E024,Theatre,Bangalore,Tamil,1016,300,5,285.0,40,0.04,11400.0
2024-10-20,E006,Theatre,Chennai,Hindi,352,150,15,127.5,118,0.34,15045.0
2024-10-20,E006,Theatre,Chennai,Hindi,352,400,15,340.0,32,0.09,10880.0
2024-10-20,E007,Movie,Bangalore,Hindi,490,150,25,112.5,33,0.07,3712.5
2024-10-20,E010,Sports,Mumbai,English,904,200,15,170.0,103,0.11,17510.0
2024-10-20,E013,Movie,Chennai,Telugu,959,400,10,360.0,30,0.03,10800.0
2024-10-20,E017,Sports,Pune,Tamil,486,350,25,262.5,202,0.42,53025.0
2024-10-21,E001,Theatre,Pune,Tamil,411,400,20,320.0,106,0.26,33920.0
2024-10-21,E002,Theatre,Pune,Hindi,545,150,25,112.5,104,0.19,11700.0
2024-10-21,E005,Sports,Delhi,Tamil,644,300,25,225.0,75,0.12,16875.0
2024-10-21,E007,Movie,Bangalore,Hindi,490,150,25,112.5,61,0.12,6862.5
2024-10-21,E009,Concert,Bangalore,Tamil,272,300,0,300.0,139,0.51,41700.0
2024-10-21,E018,Concert,Chennai,English,1189,500,15,425.0,75,0.06,31875.0
2024-10-22,E012,Theatre,Delhi,English,1003,350,0,350.0,21,0.02,7350.0
2024-10-22,E014,Movie,Chennai,Telugu,1131,200,0,200.0,30,0.03,6000.0
2024-10-22,E015,Concert,Bangalore,Tamil,419,200,20,160.0,110,0.26,17600.0
2024-10-22,E017,Sports,Pune,Tamil,486,350,25,262.5,93,0.19,24412.5
2024-10-22,E021,Stand-up,Mumbai,Telugu,549,300,20,240.0,58,0.11,13920.0
2024-10-22,E021,Stand-up,Mumbai,Telugu,549,200,25,150.0,54,0.1,8100.0
2024-10-22,E021,Stand-up,Mumbai,Telugu,549,400,0,400.0,119,0.22,47600.0
2024-10-22,E025,Theatre,Bangalore,Hindi,674,250,5,237.5,44,0.07,10450.0
2024-10-23,E007,Movie,Bangalore,Hindi,490,150,15,127.5,67,0.14,8542.5
2024-10-23,E012,Theatre,Delhi,English,1003,350,15,297.5,109,0.11,32427.5
2024-10-23,E016,Concert,Bangalore,Tamil,716,250,5,237.5,113,0.16,26837.5
2024-10-23,E018,Concert,Chennai,English,1189,350,5,332.5,75,0.06,24937.5
2024-10-23,E019,Concert,Delhi,Tamil,1146,300,25,225.0,33,0.03,7425.0
2024-10-23,E019,Concert,Delhi,Tamil,1146,300,25,225.0,96,0.08,21600.0
2024-10-24,E006,Theatre,Chennai,Hindi,352,200,15,170.0,51,0.14,8670.0
2024-10-24,E007,Movie,Bangalore,Hindi,490,150,15,127.5,77,0.16,9817.5
2024-10-24,E014,Movie,Chennai,Telugu,1131,150,5,142.5,43,0.04,6127.5
2024-10-24,E015,Concert,Bangalore,Tamil,419,400,20,320.0,150,0.36,48000.0
2024-10-25,E010,Sports,Mumbai,English,904,400,5,380.0,123,0.14,46740.0
2024-10-25,E020,Stand-up,Chennai,Tamil,403,500,0,500.0,49,0.12,24500.0
2024-10-25,E021,Stand-up,Mumbai,Telugu,549,150,10,135.0,46,0.08,6210.0
2024-10-25,E025,Theatre,Bangalore,Hindi,674,300,5,285.0,93,0.14,26505.0
2024-10-25,E025,Theatre,Bangalore,Hindi,674,250,15,212.5,60,0.09,12750.0
2024-10-26,E002,Theatre,Pune,Hindi,545,300,15,255.0,121,0.22,30855.0
2024-10-26,E019,Concert,Delhi,Tamil,1146,350,20,280.0,92,0.08,25760.0
2024-10-26,E025,Theatre,Bangalore,Hindi,674,350,0,350.0,71,0.11,24850.0
2024-10-27,E001,Theatre,Pune,Tamil,411,400,10,360.0,54,0.13,19440.0
2024-10-27,E006,Theatre,Chennai,Hindi,352,150,0,150.0,93,0.26,13950.0
2024-10-27,E010,Sports,Mumbai,English,904,300,15,255.0,211,0.23,53805.0
2024-10-27,E010,Sports,Mumbai,English,904,250,0,250.0,189,0.21,47250.0
2024-10-27,E014,Movie,Chennai,Telugu,1131,150,15,127.5,40,0.04,5100.0
2024-10-27,E016,Concert,Bangalore,Tamil,716,150,5,142.5,89,0.12,12682.5
2024-10-27,E017,Sports,Pune,Tamil,486,400,15,340.0,172,0.35,58480.0
2024-10-27,E019,Concert,Delhi,Tamil,1146,500,25,375.0,70,0.06,26250.0
2024-10-27,E025,Theatre,Bangalore,Hindi,674,250,20,200.0,47,0.07,9400.0
2024-10-28,E003,Stand-up,Delhi,Hindi,367,200,25,150.0,96,0.26,14400.0
2024-10-28,E009,Concert,Bangalore,Tamil,272,400,5,380.0,148,0.54,56240.0
2024-10-28,E013,Movie,Chennai,Telugu,959,150,15,127.5,57,0.06,7267.5
2024-10-28,E014,Movie,Chennai,Telugu,1131,150,0,150.0,40,0.04,6000.0
2024-10-28,E018,Concert,Chennai,English,1189,150,10,135.0,118,0.1,15930.0
2024-10-28,E019,Concert,Delhi,Tamil,1146,200,5,190.0,80,0.07,15200.0
2024-10-28,E020,Stand-up,Chennai,Tamil,403,150,15,127.5,88,0.22,11220.0
2024-10-28,E020,Stand-up,Chennai,Tamil,403,500,0,500.0,101,0.25,50500.0
2024-10-28,E022,Sports,Pune,English,1044,300,25,225.0,124,0.12,27900.0
2024-10-28,E023,Sports,Hyderabad,Telugu,509,150,5,142.5,71,0.14,10117.5
2024-10-29,E008,Movie,Pune,Telugu,694,500,15,425.0,98,0.14,41650.0
2024-10-29,E012,Theatre,Delhi,English,1003,350,15,297.5,28,0.03,8330.0
2024-10-29,E015,Concert,Bangalore,Tamil,419,250,15,212.5,124,0.3,26350.0
2024-10-29,E019,Concert,Delhi,Tamil,1146,250,20,200.0,68,0.06,13600.0
2024-10-29,E020,Stand-up,Chennai,Tamil,403,250,15,212.5,103,0.26,21887.5
2024-10-30,E004,Theatre,Mumbai,Telugu,712,350,20,280.0,55,0.08,15400.0
2024-10-30,E007,Movie,Bangalore,Hindi,490,400,15,340.0,49,0.1,16660.0
2024-10-30,E010,Sports,Mumbai,English,904,150,5,142.5,63,0.07,8977.5
2024-10-30,E011,Movie,Chennai,Telugu,804,350,5,332.5,47,0.06,15627.5
2024-10-30,E019,Concert,Delhi,Tamil,1146,150,5,142.5,58,0.05,8265.0
2024-10-31,E002,Theatre,Pune,Hindi,545,250,5,237.5,45,0.08,10687.5
2024-10-31,E005,Sports,Delhi,Tamil,644,150,0,150.0,126,0.2,18900.0
2024-10-31,E013,Movie,Chennai,Telugu,959,150,0,150.0,55,0.06,8250.0
2024-11-01,E003,Stand-up,Delhi,Hindi,367,150,0,150.0,123,0.34,18450.0
2024-11-01,E007,Movie,Bangalore,Hindi,490,500,15,425.0,123,0.25,52275.0
2024-11-01,E008,Movie,Pune,Telugu,694,300,25,225.0,86,0.12,19350.0
2024-11-01,E009,Concert,Bangalore,Tamil,272,400,5,380.0,140,0.51,53200.0
2024-11-01,E021,Stand-up,Mumbai,Telugu,549,250,25,187.5,91,0.17,17062.5
2024-11-02,E005,Sports,Delhi,Tamil,644,500,25,375.0,89,0.14,33375.0
2024-11-02,E015,Concert,Bangalore,Tamil,419,500,15,425.0,54,0.13,22950.0
2024-11-02,E020,Stand-up,Chennai,Tamil,403,300,5,285.0,51,0.13,14535.0
2024-11-02,E025,Theatre,Bangalore,Hindi,674,400,20,320.0,121,0.18,38720.0
2024-11-03,E002,Theatre,Pune,Hindi,545,200,15,170.0,145,0.27,24650.0
2024-11-03,E003,Stand-up,Delhi,Hindi,367,250,10,225.0,98,0.27,22050.0
2024-11-03,E010,Sports,Mumbai,English,904,150,20,120.0,112,0.12,13440.0
2024-11-03,E010,Sports,Mumbai,English,904,350,10,315.0,105,0.12,33075.0
2024-11-03,E016,Concert,Bangalore,Tamil,716,350,0,350.0,43,0.06,15050.0
2024-11-04,E016,Concert,Bangalore,Tamil,716,250,5,237.5,39,0.05,9262.5
2024-11-04,E017,Sports,Pune,Tamil,486,250,0,250.0,85,0.17,21250.0
2024-11-04,E022,Sports,Pune,English,1044,350,25,262.5,110,0.11,28875.0
2024-11-04,E025,Theatre,Bangalore,Hindi,674,350,5,332.5,57,0.08,18952.5
2024-11-05,E001,Theatre,Pune,Tamil,411,250,0,250.0,100,0.24,25000.0
2024-11-05,E001,Theatre,Pune,Tamil,411,200,10,180.0,105,0.26,18900.0
2024-11-05,E001,Theatre,Pune,Tamil,411,150,20,120.0,25,0.06,3000.0
2024-11-05,E005,Sports,Delhi,Tamil,644,350,25,262.5,118,0.18,30975.0
2024-11-05,E006,Theatre,Chennai,Hindi,352,150,25,112.5,49,0.14,5512.5
2024-11-05,E006,Theatre,Chennai,Hindi,352,250,10,225.0,96,0.27,21600.0
2024-11-05,E010,Sports,Mumbai,English,904,400,15,340.0,39,0.04,13260.0
2024-11-05,E014,Movie,Chennai,Telugu,1131,250,5,237.5,20,0.02,4750.0
2024-11-05,E018,Concert,Chennai,English,1189,400,10,360.0,132,0.11,47520.0
2024-11-06,E012,Theatre,Delhi,English,1003,400,15,340.0,55,0.05,18700.0
2024-11-06,E017,Sports,Pune,Tamil,486,200,20,160.0,117,0.24,18720.0
2024-11-06,E017,Sports,Pune,Tamil,486,500,15,425.0,92,0.19,39100.0
2024-11-06,E020,Stand-up,Chennai,Tamil,403,350,5,332.5,26,0.06,8645.0
2024-11-06,E025,Theatre,Bangalore,Hindi,674,400,0,400.0,23,0.03,9200.0
2024-11-07,E002,Theatre,Pune,Hindi,545,300,5,285.0,29,0.05,8265.0
2024-11-07,E006,Theatre,Chennai,Hindi,352,250,20,200.0,115,0.33,23000.0
2024-11-07,E006,Theatre,Chennai,Hindi,352,500,10,450.0,96,0.27,43200.0
2024-11-07,E011,Movie,Chennai,Telugu,804,150,25,112.5,113,0.14,12712.5
2024-11-08,E010,Sports,Mumbai,English,904,300,15,255.0,69,0.08,17595.0
2024-11-08,E013,Movie,Chennai,Telugu,959,350,15,297.5,61,0.06,18147.5
2024-11-08,E013,Movie,Chennai,Telugu,959,150,25,112.5,43,0.04,4837.5
2024-11-09,E001,Theatre,Pune,Tamil,411,250,5,237.5,67,0.16,15912.5
2024-11-09,E001,Theatre,Pune,Tamil,411,300,20,240.0,77,0.19,18480.0
2024-11-09,E019,Concert,Delhi,Tamil,1146,500,5,475.0,103,0.09,48925.0
2024-11-10,E003,Stand-up,Delhi,Hindi,367,300,5,285.0,75,0.2,21375.0
2024-11-10,E010,Sports,Mumbai,English,904,200,10,180.0,98,0.11,17640.0
2024-11-10,E014,Movie,Chennai,Telugu,1131,150,5,142.5,40,0.04,5700.0
2024-11-10,E024,Theatre,Bangalore,Tamil,1016,200,20,160.0,100,0.1,16000.0
2024-11-11,E021,Stand-up,Mumbai,Telugu,549,300,15,255.0,102,0.19,26010.0
2024-11-11,E022,Sports,Pune,English,1044,350,25,262.5,137,0.13,35962.5
2024-11-11,E023,Sports,Hyderabad,Telugu,509,350,0,350.0,122,0.24,42700.0
2024-11-12,E002,Theatre,Pune,Hindi,545,500,25,375.0,24,0.04,9000.0
2024-11-12,E004,Theatre,Mumbai,Telugu,712,350,10,315.0,27,0.04,8505.0
2024-11-12,E011,Movie,Chennai,Telugu,804,300,15,255.0,28,0.03,7140.0
2024-11-12,E019,Concert,Delhi,Tamil,1146,150,5,142.5,62,0.05,8835.0
2024-11-12,E023,Sports,Hyderabad,Telugu,509,350,25,262.5,114,0.22,29925.0
2024-11-12,E025,Theatre,Bangalore,Hindi,674,350,20,280.0,37,0.05,10360.0
2024-11-13,E001,Theatre,Pune,Tamil,411,250,20,200.0,112,0.27,22400.0
2024-11-13,E004,Theatre,Mumbai,Telugu,712,300,0,300.0,114,0.16,34200.0
2024-11-13,E006,Theatre,Chennai,Hindi,352,500,20,400.0,35,0.1,14000.0
2024-11-13,E010,Sports,Mumbai,English,904,300,20,240.0,119,0.13,28560.0
2024-11-13,E020,Stand-up,Chennai,Tamil,403,150,10,135.0,78,0.19,10530.0
2024-11-14,E005,Sports,Delhi,Tamil,644,300,10,270.0,29,0.05,7830.0
2024-11-14,E006,Theatre,Chennai,Hindi,352,500,25,375.0,108,0.31,40500.0
2024-11-14,E023,Sports,Hyderabad,Telugu,509,300,15,255.0,67,0.13,17085.0
2024-11-15,E002,Theatre,Pune,Hindi,545,200,15,170.0,134,0.25,22780.0
2024-11-15,E002,Theatre,Pune,Hindi,545,250,5,237.5,103,0.19,24462.5
2024-11-15,E006,Theatre,Chennai,Hindi,352,250,10,225.0,68,0.19,15300.0
2024-11-15,E009,Concert,Bangalore,Tamil,272,150,5,142.5,211,0.78,30067.5
2024-11-15,E022,Sports,Pune,English,1044,350,0,350.0,109,0.1,38150.0
2024-11-16,E001,Theatre,Pune,Tamil,411,350,0,350.0,43,0.1,15050.0
2024-11-16,E001,Theatre,Pune,Tamil,411,150,15,127.5,113,0.27,14407.5
2024-11-16,E003,Stand-up,Delhi,Hindi,367,500,15,425.0,124,0.34,52700.0
2024-11-16,E005,Sports,Delhi,Tamil,644,400,20,320.0,136,0.21,43520.0
2024-11-16,E007,Movie,Bangalore,Hindi,490,250,5,237.5,29,0.06,6887.5
2024-11-16,E014,Movie,Chennai,Telugu,1131,250,10,225.0,131,0.12,29475.0
2024-11-16,E017,Sports,Pune,Tamil,486,200,15,170.0,180,0.37,30600.0
2024-11-16,E024,Theatre,Bangalore,Tamil,1016,500,0,500.0,89,0.09,44500.0
2024-11-17,E008,Movie,Pune,Telugu,694,350,20,280.0,148,0.21,41440.0
2024-11-17,E009,Concert,Bangalore,Tamil,272,200,20,160.0,216,0.79,34560.0
2024-11-17,E017,Sports,Pune,Tamil,486,300,10,270.0,158,0.33,42660.0
2024-11-17,E022,Sports,Pune,English,1044,300,20,240.0,167,0.16,40080.0
2024-11-18,E003,Stand-up,Delhi,Hindi,367,300,0,300.0,62,0.17,18600.0
2024-11-18,E005,Sports,Delhi,Tamil,644,250,5,237.5,150,0.23,35625.0
2024-11-18,E009,Concert,Bangalore,Tamil,272,150,10,135.0,141,0.52,19035.0
2024-11-18,E009,Concert,Bangalore,Tamil,272,200,25,150.0,144,0.53,21600.0
2024-11-18,E012,Theatre,Delhi,English,1003,300,10,270.0,30,0.03,8100.0
2024-11-18,E013,Movie,Chennai,Telugu,959,400,0,400.0,38,0.04,15200.0
2024-11-18,E015,Concert,Bangalore,Tamil,419,300,20,240.0,135,0.32,32400.0
2024-11-18,E023,Sports,Hyderabad,Telugu,509,300,20,240.0,120,0.24,28800.0
2024-11-19,E008,Movie,Pune,Telugu,694,400,25,300.0,108,0.16,32400.0
2024-11-19,E021,Stand-up,Mumbai,Telugu,549,350,0,350.0,39,0.07,13650.0
2024-11-20,E023,Sports,Hyderabad,Telugu,509,150,25,112.5,49,0.1,5512.5
2024-11-20,E025,Theatre,Bangalore,Hindi,674,150,0,150.0,68,0.1,10200.0
2024-11-21,E013,Movie,Chennai,Telugu,959,400,0,400.0,31,0.03,12400.0
2024-11-21,E018,Concert,Chennai,English,1189,300,20,240.0,128,0.11,30720.0
2024-11-21,E019,Concert,Delhi,Tamil,1146,350,0,350.0,57,0.05,19950.0
2024-11-22,E001,Theatre,Pune,Tamil,411,250,5,237.5,57,0.14,13537.5
2024-11-22,E002,Theatre,Pune,Hindi,545,150,15,127.5,60,0.11,7650.0
2024-11-22,E003,Stand-up,Delhi,Hindi,367,150,5,142.5,60,0.16,8550.0
2024-11-22,E007,Movie,Bangalore,Hindi,490,250,25,187.5,84,0.17,15750.0
2024-11-22,E010,Sports,Mumbai,English,904,300,5,285.0,116,0.13,33060.0
2024-11-22,E012,Theatre,Delhi,English,1003,200,25,150.0,112,0.11,16800.0
2024-11-22,E021,Stand-up,Mumbai,Telugu,549,250,5,237.5,57,0.1,13537.5
2024-11-22,E023,Sports,Hyderabad,Telugu,509,250,20,200.0,81,0.16,16200.0
2024-11-23,E019,Concert,Delhi,Tamil,1146,300,0,300.0,214,0.19,64200.0
2024-11-23,E022,Sports,Pune,English,1044,150,0,150.0,91,0.09,13650.0
2024-11-23,E023,Sports,Hyderabad,Telugu,509,500,15,425.0,143,0.28,60775.0
2024-11-23,E024,Theatre,Bangalore,Tamil,1016,250,15,212.5,156,0.15,33150.0
2024-11-24,E006,Theatre,Chennai,Hindi,352,250,0,250.0,140,0.4,35000.0
2024-11-24,E006,Theatre,Chennai,Hindi,352,300,10,270.0,134,0.38,36180.0
2024-11-24,E011,Movie,Chennai,Telugu,804,350,20,280.0,70,0.09,19600.0
2024-11-24,E015,Concert,Bangalore,Tamil,419,300,10,270.0,171,0.41,46170.0
2024-11-25,E002,Theatre,Pune,Hindi,545,250,15,212.5,43,0.08,9137.5
2024-11-25,E013,Movie,Chennai,Telugu,959,250,15,212.5,72,0.08,15300.0
2024-11-25,E020,Stand-up,Chennai,Tamil,403,200,5,190.0,84,0.21,15960.0
2024-11-26,E004,Theatre,Mumbai,Telugu,712,350,5,332.5,44,0.06,14630.0
2024-11-26,E006,Theatre,Chennai,Hindi,352,150,25,112.5,86,0.24,9675.0
2024-11-26,E006,Theatre,Chennai,Hindi,352,200,20,160.0,109,0.31,17440.0
2024-11-26,E008,Movie,Pune,Telugu,694,400,0,400.0,117,0.17,46800.0
2024-11-26,E013,Movie,Chennai,Telugu,959,500,10,450.0,57,0.06,25650.0
2024-11-26,E019,Concert,Delhi,Tamil,1146,400,10,360.0,89,0.08,32040.0
2024-11-26,E024,Theatre,Bangalore,Tamil,1016,400,15,340.0,29,0.03,9860.0
2024-11-27,E002,Theatre,Pune,Hindi,545,350,5,332.5,56,0.1,18620.0
2024-11-27,E012,Theatre,Delhi,English,1003,500,5,475.0,53,0.05,25175.0
2024-11-27,E015,Concert,Bangalore,Tamil,419,350,5,332.5,48,0.11,15960.0
2024-11-27,E016,Concert,Bangalore,Tamil,716,350,15,297.5,114,0.16,33915.0
2024-11-27,E017,Sports,Pune,Tamil,486,350,20,280.0,105,0.22,29400.0
2024-11-27,E017,Sports,Pune,Tamil,486,350,0,350.0,133,0.27,46550.0
2024-11-27,E019,Concert,Delhi,Tamil,1146,350,5,332.5,97,0.08,32252.5
2024-11-27,E021,Stand-up,Mumbai,Telugu,549,200,25,150.0,89,0.16,13350.0
2024-11-27,E021,Stand-up,Mumbai,Telugu,549,150,10,135.0,50,0.09,6750.0
2024-11-27,E025,Theatre,Bangalore,Hindi,674,150,10,135.0,94,0.14,12690.0
2024-11-27,E025,Theatre,Bangalore,Hindi,674,500,20,400.0,65,0.1,26000.0
2024-11-28,E001,Theatre,Pune,Tamil,411,500,0,500.0,23,0.06,11500.0
2024-11-28,E004,Theatre,Mumbai,Telugu,712,350,5,332.5,38,0.05,12635.0
2024-11-28,E009,Concert,Bangalore,Tamil,272,350,15,297.5,83,0.31,24692.5
2024-11-28,E014,Movie,Chennai,Telugu,1131,400,5,380.0,30,0.03,11400.0
2024-11-28,E017,Sports,Pune,Tamil,486,350,20,280.0,50,0.1,14000.0
2024-11-28,E021,Stand-up,Mumbai,Telugu,549,200,10,180.0,53,0.1,9540.0
2024-11-28,E024,Theatre,Bangalore,Tamil,1016,200,20,160.0,55,0.05,8800.0
2024-11-28,E025,Theatre,Bangalore,Hindi,674,350,25,262.5,111,0.16,29137.5
2024-11-29,E001,Theatre,Pune,Tamil,411,400,15,340.0,70,0.17,23800.0
2024-11-29,E013,Movie,Chennai,Telugu,959,400,10,360.0,51,0.05,18360.0
2024-11-29,E013,Movie,Chennai,Telugu,959,200,10,180.0,105,0.11,18900.0
2024-11-29,E014,Movie,Chennai,Telugu,1131,250,0,250.0,78,0.07,19500.0
2024-11-29,E016,Concert,Bangalore,Tamil,716,400,5,380.0,167,0.23,63460.0
2024-11-29,E017,Sports,Pune,Tamil,486,250,25,187.5,191,0.39,35812.5
2024-11-29,E017,Sports,Pune,Tamil,486,300,0,300.0,180,0.37,54000.0
2024-11-29,E024,Theatre,Bangalore,Tamil,1016,150,10,135.0,70,0.07,9450.0
2024-11-29,E025,Theatre,Bangalore,Hindi,674,500,5,475.0,113,0.17,53675.0
2024-11-30,E001,Theatre,Pune,Tamil,411,350,0,350.0,29,0.07,10150.0
2024-11-30,E002,Theatre,Pune,Hindi,545,400,20,320.0,65,0.12,20800.0
2024-11-30,E008,Movie,Pune,Telugu,694,350,20,280.0,95,0.14,26600.0
2024-11-30,E009,Concert,Bangalore,Tamil,272,250,25,187.5,74,0.27,13875.0
2024-11-30,E012,Theatre,Delhi,English,1003,350,0,350.0,141,0.14,49350.0
2024-12-01,E002,Theatre,Pune,Hindi,545,200,20,160.0,42,0.08,6720.0
2024-12-01,E007,Movie,Bangalore,Hindi,490,250,5,237.5,107,0.22,25412.5
2024-12-01,E009,Concert,Bangalore,Tamil,272,250,5,237.5,189,0.69,44887.5
2024-12-01,E011,Movie,Chennai,Telugu,804,500,15,425.0,86,0.11,36550.0
2024-12-01,E012,Theatre,Delhi,English,1003,300,0,300.0,95,0.09,28500.0
2024-12-01,E014,Movie,Chennai,Telugu,1131,150,5,142.5,135,0.12,19237.5
2024-12-01,E017,Sports,Pune,Tamil,486,350,0,350.0,74,0.15,25900.0
2024-12-01,E020,Stand-up,Chennai,Tamil,403,300,20,240.0,46,0.11,11040.0
2024-12-01,E025,Theatre,Bangalore,Hindi,674,300,25,225.0,74,0.11,16650.0
2024-12-01,E025,Theatre,Bangalore,Hindi,674,300,10,270.0,89,0.13,24030.0
2024-12-02,E005,Sports,Delhi,Tamil,644,250,0,250.0,119,0.18,29750.0
2024-12-02,E005,Sports,Delhi,Tamil,644,400,15,340.0,41,0.06,13940.0
2024-12-02,E023,Sports,Hyderabad,Telugu,509,200,20,160.0,89,0.17,14240.0
2024-12-03,E004,Theatre,Mumbai,Telugu,712,200,15,170.0,115,0.16,19550.0
2024-12-03,E008,Movie,Pune,Telugu,694,250,10,225.0,63,0.09,14175.0
2024-12-03,E010,Sports,Mumbai,English,904,300,15,255.0,52,0.06,13260.0
2024-12-03,E017,Sports,Pune,Tamil,486,150,5,142.5,91,0.19,12967.5
2024-12-03,E022,Sports,Pune,English,1044,200,25,150.0,124,0.12,18600.0
2024-12-03,E024,Theatre,Bangalore,Tamil,1016,200,10,180.0,28,0.03,5040.0
2024-12-04,E012,Theatre,Delhi,English,1003,300,25,225.0,72,0.07,16200.0
2024-12-04,E012,Theatre,Delhi,English,1003,350,0,350.0,45,0.04,15750.0
2024-12-04,E019,Concert,Delhi,Tamil,1146,400,0,400.0,111,0.1,44400.0
2024-12-04,E021,Stand-up,Mumbai,Telugu,549,250,10,225.0,113,0.21,25425.0
2024-12-05,E010,Sports,Mumbai,English,904,200,20,160.0,39,0.04,6240.0
2024-12-05,E015,Concert,Bangalore,Tamil,419,300,0,300.0,154,0.37,46200.0
2024-12-06,E006,Theatre,Chennai,Hindi,352,350,20,280.0,40,0.11,11200.0
2024-12-06,E015,Concert,Bangalore,Tamil,419,500,15,425.0,171,0.41,72675.0
2024-12-06,E019,Concert,Delhi,Tamil,1146,500,5,475.0,203,0.18,96425.0
2024-12-06,E025,Theatre,Bangalore,Hindi,674,150,10,135.0,72,0.11,9720.0
2024-12-07,E007,Movie,Bangalore,Hindi,490,150,25,112.5,151,0.31,16987.5
2024-12-07,E009,Concert,Bangalore,Tamil,272,200,20,160.0,132,0.49,21120.0
2024-12-07,E016,Concert,Bangalore,Tamil,716,350,25,262.5,87,0.12,22837.5
2024-12-07,E016,Concert,Bangalore,Tamil,716,500,0,500.0,143,0.2,71500.0
2024-12-07,E018,Concert,Chennai,English,1189,300,0,300.0,125,0.11,37500.0
2024-12-07,E024,Theatre,Bangalore,Tamil,1016,500,25,375.0,82,0.08,30750.0
2024-12-07,E025,Theatre,Bangalore,Hindi,674,300,15,255.0,102,0.15,26010.0
2024-12-08,E001,Theatre,Pune,Tamil,411,200,5,190.0,154,0.37,29260.0
2024-12-08,E004,Theatre,Mumbai,Telugu,712,350,5,332.5,62,0.09,20615.0
2024-12-08,E015,Concert,Bangalore,Tamil,419,400,25,300.0,80,0.19,24000.0
2024-12-08,E015,Concert,Bangalore,Tamil,419,400,0,400.0,191,0.46,76400.0
2024-12-08,E017,Sports,Pune,Tamil,486,150,0,150.0,54,0.11,8100.0
2024-12-08,E018,Concert,Chennai,English,1189,300,25,225.0,171,0.14,38475.0
2024-12-09,E001,Theatre,Pune,Tamil,411,350,5,332.5,42,0.1,13965.0
2024-12-09,E004,Theatre,Mumbai,Telugu,712,300,25,225.0,30,0.04,6750.0
2024-12-09,E005,Sports,Delhi,Tamil,644,250,20,200.0,143,0.22,28600.0
2024-12-09,E011,Movie,Chennai,Telugu,804,500,10,450.0,116,0.14,52200.0
2024-12-10,E004,Theatre,Mumbai,Telugu,712,300,15,255.0,82,0.12,20910.0
2024-12-10,E005,Sports,Delhi,Tamil,644,200,10,180.0,66,0.1,11880.0
